In times l,5.269741097801527e+19,2.088906388529512e+17,P
@SteveScal,1.3341394290919935e+24,2.4112339362551614e+26,N
@Jam883 yo,2081504289177731.0,1753321467694978.2,P
***** OUR ,2.7393778651290165e+19,2.3374121658277188e+19,P
COVID 19 D,2.180066018676652e+23,1.854185737153707e+23,P
#MorningJo,3.0944570957785957e+27,2.63189196433264e+27,P
DAY 2 in t,606656486082083.0,1.0964301647335763e+17,N
Check out ,1.9972890840092123e+22,7.968382595098024e+19,P
The GLB Re,6.27836672321996e+21,5.305553419613164e+21,P
Remember, ,6.497562918026972e+28,1.1667802481327152e+31,N
How things,1.3341394726288883e+24,1.1310583901267872e+24,P
Welp, I gu,2.5097082043486356e+18,47119203316814.06,P
I cut out ,1.8298363557485979e+21,3.3177996572577145e+23,N
Its 11pm i,1.222285102886202e+23,2.2090759176678855e+25,N
Can we sta,6.852915042498871e+22,2.716470789413595e+20,P
.@Target @,5.269740722926215e+19,4.4532109434375954e+19,P
Regina Foo,408.07,15571440.55,N
The extrao,1.535871331504619e+19,1348265565905.01,P
#coronavir,5.056533577992485e+26,4.3145574773112894e+26,P
STOP attac,2.9545554499865514e+19,1.1310584324613216e+24,N
In light o,1.99728913569515e+22,7.96838291554974e+19,P
Shops have,9082022510722.02,7724425054370.26,P
During the,12456429546.93,10628621481.43,P
supermarke,6621731466088602.0,5613779750823230.0,P
That was g,275857.31,49856595.14,N
Urgent Woo,639834598.49,544190933.61,P
Imagine wh,3.094457077256425e+27,1.2345643112693817e+25,P
my neighbo,1.8298363475386355e+21,1.556308990585431e+21,P
COVID-19 U,1929910264864895.2,1646722719412804.5,P
So happy m,58619084.41,49856594.69,P
Being a #O,1929910184367178.0,1646722655284449.5,P
Comedy sho,76229866514.6,64834883687.45,P
Been one o,2.706845268938908e+18,4.8607356501089196e+20,N
When you d,1.334139431296988e+24,1.1310583957100977e+24,P
This is wh,16198683005715.65,13821751214015.38,P
Stock mark,340130610976790.25,1348265482687.2,P
Just passe,2.739377917392189e+19,2.3374122475734045e+19,P
#coronavir,1484058372505.96,1266293423588.83,P
@SRuhle @N,31161403350781.32,123522678441.96,P
My biggest,2.5973294385362912e+25,1.0362303247228974e+23,P
Wow now th,2.8350175880387378e+26,2.411233911739579e+26,P
The Only r,176810643485024.03,707680842114.2,P
Just my op,1484058410350.7,5939912296.83,P
@CP_Numeno,1.2891320232041198e+17,1.0964301907684954e+17,P
@Unkle_K @,58619083.82,49856593.88,P
Demand for,1141208103.42,973751670.41,P
I didnt t,1230849843.54,1036786447.07,P
"If it wer,17471085804243.91,14716486496067.96,P
Great pric,58619084.28,233866.65,P
@theJagmee,5.519269541416643e+27,4.7093933627856534e+27,P
I've had a,6.575654967159e+29,5.61076890004697e+29,P
Keep an ey,3.888362752651401e+23,3.317799498502107e+23,P
If no one ,9.399103577004433e+19,7.968383734116727e+19,P
It seems t,9.399102347510709e+19,1.6987305756761338e+22,N
COVID-19 p,3.686734867792316e+29,3.1356349541863506e+29,P
With so mu,2.5097082147868856e+18,2.141443357817218e+18,P
@jhall @ka,3.377638617487659e+28,2.8727429008460036e+28,P
Metro Mani,9.399102439036962e+19,1.698730617553795e+22,N
? 50% OFF ,1082031679016620.0,920287565046281.5,P
This is a ,176810640308316.56,150866132387606.1,P
It's very ,8.164559486830511e+24,1.5181270768779267e+20,P
Ive read ,1484058394381.95,1266293434539.04,P
Washington,492018.67,89211222.92,N
Nothing sa,55579437072745.4,1.004505383069309e+16,N
#UPDATE Th,1.6764225946066816e+20,1.4258278310145842e+20,P
Imagine fi,1.5894931547573695e+26,2.8727431250494876e+28,N
Twitter Fe,2.180065962109317e+23,1.8541856834376305e+23,P
#CancelEve,32865626.63,27862861.37,P
Hey, bee s,63223597.73,5.48,P
something ,2.299294160396852e+17,1.96190467092733e+17,P
Hey price ,2.1800661179940712e+23,3.952824941406842e+25,N
If you wan,3915609103.28,3319579940.65,P
@theherald,7.8891271519257e+17,1.4258278446378333e+20,N
.@LME_news,4.827925320036464e+18,4.079853505822024e+18,P
Weve had ,2.1800660844518524e+23,1.8541857260675217e+23,P
After visi,1.0259238038222559e+21,8.69758936463765e+20,P
Ive seen ,35447213.1,29666531.63,P
TRENDING: ,31161403384342.62,26333041858513.82,P
Just been ,1.456229858205593e+25,2.631891988037534e+27,N
omg all th,9.399102535321497e+19,3.737798322701918e+17,P
Things to ,5.056533732411297e+26,4.3145576164357626e+26,P
In light o,1.2222850799369086e+23,4.860735336579271e+20,P
#Oil price,76229864757.95,64834883856.64,P
"My uncle ,7.227702121549293e+16,287428430845007.06,P
if you wor,3.2636934548733664e+21,1.3062863744736786e+19,P
#Coronavir,1.8298362523067338e+21,3.317799525629151e+23,N
Scenes fro,1.1810512060930704e+16,1.004505470442377e+16,P
*small voi,1.6764226731678607e+20,1.4258279069754943e+20,P
Seeing all,176810647331299.16,150866138358767.66,P
@TUIUK @Fi,2.990065072996348e+20,2.5513145350243726e+20,P
The only t,606656500004705.1,2412527823520.39,P
How many R,1.2222850982332575e+23,1.036230361682977e+23,P
HEALTHY HA,1141208132.21,4567661.28,P
Apparently,6.8529155531592635e+22,5.7910778609031365e+22,P
All Americ,4.244196556301335e+24,3.6214196781267706e+24,P
Coranaviru,1.5358712655596669e+19,1.3062863626774557e+19,P
Data doesn,176810644337119.22,150866137155470.2,P
Internet p,104552919.19,89211230.37,P
#COVID19 i,1.5894930957874858e+26,2.8727430105532437e+28,N
@HoarseWis,4.244196306284024e+24,3.6214193939568e+24,P
People on ,2.2992940411090826e+17,1.9619045817776048e+17,P
If you can,1.82983630925879e+21,7.300313276654583e+18,P
@Raymartin,2.1065211342979516e+16,84313060299020.8,P
#COVID?19 ,2.9900652918306e+20,2.551314742032101e+20,P
Imagine yo,1.8298363608071702e+21,1.5563090334717313e+21,P
Every stor,466505453137.2,1855180621.43,P
? my 6-yea,7.889127571512764e+17,1.4258278776964438e+20,N
Just went ,1.2891320433584576e+17,1.096430195554378e+17,P
Today at t,1.2891321422490286e+17,2.3374123818059416e+19,N
US truckin,1.11980860458797e+22,2.0238668110852432e+24,N
CONSUMER C,639834632.81,544190959.98,P
Note: not ,340130611977852.0,1.3062863478340639e+19,N
Toilet pap,1141208183.01,973751718.59,P
@RBC is ca,76229866223.66,13821751216050.85,N
@united  I,275857.3,49856593.72,N
Retailers ,3915608760.45,3319579685.78,P
My grocery,1.2891320329997642e+17,1.0964301728262934e+17,P
Scammers a,16198683036507.62,13821751099377.39,P
All the bo,6.575655720434905e+29,2.6318921780177664e+27,P
NEVER has ,2.739377895570549e+19,1.0964301706820133e+17,P
Whats wit,492018.69,418470.83,P
Some thoug,3.2636936103447967e+21,2.784791999034229e+21,P
Things my ,3.842184925707751e+22,3.23640221205935e+22,P
In the #Ne,9.39910262395553e+19,7.96838299942949e+19,P
When you s,1.0259238049271936e+21,8.697589730348637e+20,P
America, w,5.751987861956707e+20,1.0362303627694948e+23,N
Thanks for,1141208159.56,973751706.36,P
A friend o,2081504244372652.8,8224456531482.25,P
Just got b,4.827925447178237e+18,4.0798535506675185e+18,P
Trump says,1082031698242372.5,1.961904639134365e+17,N
Remember n,8.611081578335825e+18,1.5563090181159025e+21,N
He's f up!,1082031677802925.9,1.9619046114903293e+17,N
@LuciferTh,7.22770248626416e+16,6.127510623988986e+16,P
When you s,135963483690.58,116012727900.95,P
Clear in t,55579436389738.24,47119203124463.18,P
Omg corona,3.8883631137100595e+23,1.556309074973698e+21,P
Third Stre,832058509033.54,707680849017.56,P
With the p,8.611081541452589e+18,7.300313400848701e+18,P
Trump Dera,2081504279177413.5,1753321475864559.8,P
Are stores,3.3776387325546976e+28,2.8727429668598844e+28,P
Update: In,1.4071036943131425e+18,1.1967672189134776e+18,P
If this su,358732400.88,1426592.97,P
Ahora segu,0.0,0.0,P
I need peo,2.8350176561128362e+26,1.1310583967761192e+24,P
Groceries ,176810675059051.88,150866164027033.94,P
Savages. T,76229869124.41,13821751544169.16,N
@Baker_Rep,1082031703537512.0,4316872662533.49,P
I can't be,5.05653372257346e+26,4.314557607286171e+26,P
Hey there ,2.509708205282846e+18,2.1414433452532024e+18,P
Waiting in,1141208113.74,973751663.79,P
During thi,1.676422713946112e+20,1.4258279166175871e+20,P
If you liv,2.7393777284208693e+19,2.3374120833798373e+19,P
Another da,6983874806.59,5939912241.16,P
@realDonal,1.997289167416477e+22,3.621419618417151e+24,N
Since its ,55579436276639.34,2.1414433440800466e+18,N
Evening Al,3.263693375874225e+21,6.1275103545401704e+16,P
@20YS @Lys,45076.78,8173174.98,N
@JGreenbla,6.024351750553075e+28,5.1403618314307505e+28,P
The Corona,1.2738224471827954e+16,1.069530966114212e+16,P
@Word_Serv,3.263693376651708e+21,1.3062863403623522e+19,P
You know w,9.399102914675132e+19,7.968383352973124e+19,P
The fact t,6.203805567379042e+20,5.175389990903967e+20,P
Gas prices,201128434.6,797265.87,P
The biopol,1.5358712459614132e+19,1.3062863597457105e+19,P
How Retail,5091965424929.21,4316872753162.96,P
@uhaul off,4.632593353137982e+25,3.952824560330006e+25,P
Shopping c,5.51926960017493e+27,4.709393387530912e+27,P
#FlattenTh,1.5358712639283935e+19,1.3062863692334848e+19,P
I think we,55579435513084.3,1.0045053694657214e+16,N
Real Canad,12456429461.24,49856594.04,P
Mass hyste,261552947789.88,221026138564.4,P
 Amazon Ne,1.676422639811402e+20,3.03963490162605e+22,N
In times o,1082031690025782.6,920287593013647.8,P
Theresa Ma,58619086.2,233866.65,P
&amp;#8216,1929910362776335.8,1646722845797375.2,P
Nigeria is,55579436396082.8,2.1414433893786153e+18,N
@Fiona_Kin,3712567938900878.0,69031890928.5,P
A small ra,4.423152394240027e+17,1.698730856271503e+22,N
About to w,492018.74,418470.86,P
For all th,1929910213916855.2,1646722710750488.0,P
The great ,104552924.04,89211233.16,P
Look how t,7.889127160931395e+17,1.4258278298303277e+20,N
Anybody wh,2.3795694042566654e+24,2.023866915675813e+24,P
Were open,5091965395967.09,4316872677562.13,P
Well, its,1141208161.63,973751712.1,P
CDC: Older,16198682577762.17,13821750848200.01,P
A retail s,639834624.23,544190950.88,P
Legit... E,3.5623622966139605e+22,3.039635061127302e+22,P
My latest ,1.456229791965211e+25,2.6318918730323647e+27,N
@csharp522,2.3795693476147293e+24,4.31455767987282e+26,N
Here are s,340130615887565.5,287428445612551.3,P
World's De,1082031861210185.9,4316873328954.99,P
For those ,4.770589280500639e+17,1866820669614802.5,P
The psycho,1141208205.78,973751755.64,P
America, y,2.9900652228976804e+20,2.5513146285490763e+20,P
If youre ,4.632593538916695e+25,3.952824760904136e+25,P
AT TARGET ,1.82983618593682e+21,160632276512193.97,P
@realDonal,3.8883626305680905e+23,3.31779945288652e+23,P
https://t.,1.1198086048714188e+22,2.0238668492590766e+24,N
In every s,1.0259238052123256e+21,8.69758966364138e+20,P
Germany ha,1.2222850752414935e+23,1.0362303688003057e+23,P
In case yo,58619084.97,10628621457.52,N
If you're ,4.052314342458992e+16,753491733079.62,P
Im not su,4.42315161093793e+17,1753321334482053.8,P
On panic b,5.056533852096545e+26,4.314557834627871e+26,P
#CoronaOut,7.88912839103091e+17,1.425828051464134e+20,N
The grocer,176810646193124.53,150866137430966.75,P
Once the s,832058448757.03,150866128699508.94,N
While #Tru,5.519269511421138e+27,4.7093934123316875e+27,P
An update ,1.0259238012152231e+21,8.697589621987835e+20,P
Food isn't,1141208198.22,973751744.61,P
#CoronaVir,7.889127437758607e+17,6.68825416316823e+17,P
When someo,2.180066045034342e+23,1.8541857379401136e+23,P
@NBAPAdvic,2.9900651276974955e+20,2.5513146066820573e+20,P
@CDCgov @S,1.997289186181624e+22,1.6987306937741572e+22,P
Garlic pri,2.299294122098775e+17,4316872703347.27,P
Apparently,5091965376886.45,4316872724199.17,P
Yesterday ,1.1198085815674906e+22,9.49352705293038e+21,P
No need to,261552937088.06,221026130851.44,P
I work for,1.6764226730430454e+20,1.4258278884388096e+20,P
So a girl',8.611081464267056e+18,1.55630898409473e+21,N
Frozen foo,58619084.01,49856594.95,P
If you sti,2.106521259810847e+16,84313065455818.95,P
No matter ,1.334139472125648e+24,2.4112340051573763e+26,N
I woke up ,5091965402891.71,4316872779100.69,P
retail not,832058543276.68,3319580017.5,P
It saddens,1.222285130555177e+23,1.0362304122184916e+23,P
How is a #,2.3795692138873843e+24,2.0238667841656657e+24,P
Doing onli,1484058408133.64,1266293442475.72,P
I dont un,2.106521164899896e+16,1.7974184557181404e+16,P
Hey guysss,2.954555479959737e+19,2.488721945260227e+19,P
Just want ,2.2992941556495347e+17,1.961904658122312e+17,P
Please ple,3.377638723636336e+28,6.124224454681524e+30,N
Scenes out,2.379569299653357e+24,4.314557584818867e+26,N
So someone,2.5097082792848005e+18,2.1414434319272356e+18,P
@capshun C,2.990065145446416e+20,2.5513145684185275e+20,P
You don't ,1.9972892098040837e+22,7.968383292656586e+19,P
In USA peo,31161404017829.22,5613779683396050.0,N
Tip: Have ,2.1065211883819452e+16,1.7974184493336096e+16,P
Decided to,16198683096564.31,13821751084233.54,P
@0Calamity,42739361119.23,36233628868.15,P
Ensure to ,2.5973295998545795e+25,4.7093934698394794e+27,N
Hey parent,1.4071037033011837e+18,1.196767217369587e+18,P
Since the ,3.8883628067262795e+23,3.317799505147076e+23,P
I also wou,25272.94,4567661.38,N
The World ,2.10652107639785e+16,1.7974183469269944e+16,P
#Covid-19 ,55579436409323.7,1.0045053681461812e+16,N
#Covid_19 ,6.575655114511389e+29,5.6107691416168696e+29,P
Meanwhile ,135963482791.05,544190954.88,P
Working in,3079133372178.39,2568700013461.92,P
Iraqi prot,13434879268.31,2.337412300459578e+19,N
Nonna want,466505473880.45,395494588731.18,P
Confirming,3011016.83,544190942.96,N
Russia by ,1.6565135530815044e+19,6.524167988148583e+16,P
How you go,7532456420.21,1348265485601.97,N
Going to t,832058473155.06,15571439.83,P
@piersmorg,9.399102662114861e+19,7.968382984596842e+19,P
The Corona,1.6764227984314e+20,6.688254982609262e+17,P
Feeling th,2.5973296282792817e+25,1.0362304005475196e+23,P
1/3 How ar,16198682643687.67,13821750767839.46,P
Completely,4.244196513139673e+24,1.698730652947181e+22,P
To all tho,1.8298361420262513e+21,3.317799299095086e+23,N
@jelani9 I,176810641778200.97,150866135424286.06,P
These info,1082031696840718.4,920287600657373.0,P
Thank your,5.519269839317198e+27,4.709393481601811e+27,P
Trudeau No,3.888362713803233e+23,3.3177995083718464e+23,P
Ive stockp,2.597329626809717e+25,4.709393517776515e+27,N
Right now ,1.1810511221407412e+16,1.0045054046492638e+16,P
@GovernorL,3.5200556148727423e+21,6.321033478449286e+23,N
I hope you,606656525368932.4,514312017087145.56,P
Listening ,99131409250116.8,84313062901507.86,P
Don't pani,4.794331005841263e+32,1.912745866021707e+30,P
My genuine,8.551162082620482e+32,7.296397829163168e+32,P
My approac,2.1800660531710234e+23,4.0798536649441684e+18,P
Any compan,4.423151789173654e+17,7.96838280970253e+19,N
Find out h,877563.87,748793.56,P
COVID-19 w,8.611080986067259e+18,7.300312833460311e+18,P
Or they ca,1.589493070282516e+26,1.3475424138528775e+26,P
My mum wen,9082022425799.3,7724424888197.66,P
To the dic,2.7393780670437896e+19,2.3374123770006356e+19,P
@PokemonGo,3712568132983624.5,3137317417486289.5,P
Amazon del,135963482984.72,116012728332.85,P
Everyone a,3.5623622743893528e+22,3.0396349987269867e+22,P
Went to th,2.1065211552707776e+16,1.79741841333459e+16,P
Americans ,2.1800660006179515e+23,1.8541857120104746e+23,P
@iamshafaa,2.9545552979501285e+19,2.488721874290381e+19,P
So,, I lit,2.106521150200076e+16,395494576246.23,P
No milk, t,58619083.98,49856594.48,P
If youd l,12456429837.44,10628621536.09,P
Why do I f,7.227702117065198e+16,1348265420166.62,P
COVID-19 C,639834632.33,544190960.05,P
Imagine go,7.889127530438963e+17,3.039635001072598e+22,N
Online sho,5.056533666056123e+26,9.493527379744142e+21,P
I'd like @,832058509029.41,150866139466974.25,N
Worried ab,2.597329739915581e+25,2.209076144326075e+25,P
Everybody',6983874873.59,5939912248.26,P
Thread on ,4.632593442900356e+25,3.95282473144903e+25,P
This not t,9082022880343.2,7724425233101.34,P
Went to th,16198683621235.46,13821751685593.97,P
Please be ,7141867329758972.0,5977181579864819.0,P
Which is y,639834623.27,544190952.28,P
I've never,358732405.61,64834884007.88,N
I work in ,2.180066135782279e+23,3.952824846684844e+25,N
Important ,3.2249340688658884e+20,2.7164710811255325e+20,P
Maybe the ,4.244196649175726e+24,3.621419887654387e+24,P
The grocer,6983874863.96,27862860.59,P
Dear big s,1.6764226334712585e+20,3.0396349128348197e+22,N
Unbelievab,1141208218.37,973751747.74,P
Plenty of ,1929910239759644.2,1646722736145738.2,P
#Coronavir,492018.7,418470.83,P
It's reall,2.2719879239652124e+16,89770972882032.95,P
Omo na wa ,2367785615.86,421096470492.02,N
A friendly,2.9545553820042043e+19,2.488721890108704e+19,P
My neighbo,6.02435209526981e+28,5.140361989462137e+28,P
Be vigilan,1.997289106362828e+22,7.968382738402386e+19,P
A friend w,6.575655010140839e+29,5.610768872614598e+29,P
Confirming,76229869967.74,13821751745681.15,N
First time,1.4071036620623562e+18,1.1967672020082465e+18,P
For those ,176810651452244.9,150866141176828.75,P
*offer rid,1.407103704649048e+18,1.196767216699868e+18,P
Here's 

w,2.1065211326355864e+16,1.7974184018784322e+16,P
I think I',5.26974123134741e+19,4.453211292982532e+19,P
@totemranc,7532456259.75,1348265454174.89,N
@ragingrod,3.8883627482513084e+23,3.3177994614467564e+23,P
A friend s,674.83,575.81,P
Keys to wo,2.0670204726032448e+29,1.7523811815707605e+29,P
@dcislamab,1.4071037656587858e+18,5613779982833607.0,P
Does covid,58619084.81,49856594.45,P
@narendram,1.9972891619742722e+22,7.968382970937537e+19,P
To all the,2.2992941259787936e+17,1.9619046489345965e+17,P
I'm gettin,3.888362684797316e+23,1.556308899046397e+21,P
@YesTheory,2.2992942049600202e+17,1.961904721615784e+17,P
#COVID_19 ,3712568047338804.5,69031893864.05,P
Remember n,2.2992941129693184e+17,1.9619046317148528e+17,P
Crazy line,4129.75,3512.43,P
Five milli,9082022111801.61,36233627179.84,P
This is ho,1484058430237.97,1266293441610.44,P
@DeborahMe,9082021974455.83,1646722686810274.2,N
MUST READ ,2.3795691545055017e+24,2.0238667108342477e+24,P
outside ar,1230849762.53,4863343.66,P
I went to ,2.180065935091618e+23,1.8541856089472847e+23,P
Shame all ,1929910261703990.5,1646722723768218.5,P
If you don,1.181051113775994e+16,1.004505411909648e+16,P
While most,42739360310.62,7724424648858.18,N
PSA: Despi,7.834232363720914e+31,3.135634888079006e+29,P
